County,Precinct,Office,District,Party,Candidate,Votes
Bergen,Mahwah 14 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,Mahwah Mail-In Ballot - Mail-In Ba,President,,Libertarian,Gary Johnson,29
Bergen,Mahwah Provisional - Provisional,President,,Libertarian,Gary Johnson,2
Bergen,Maywood 1 - Election Day,President,,Libertarian,Gary Johnson,7
Bergen,Maywood 2 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Maywood 3 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Maywood 4 - Election Day,President,,Libertarian,Gary Johnson,13
Bergen,Maywood 5 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Maywood 6 - Election Day,President,,Libertarian,Gary Johnson,22
Bergen,Maywood 7 - Election Day,President,,Libertarian,Gary Johnson,7
Bergen,Maywood Mail-In Ballot - Mail-In B,President,,Libertarian,Gary Johnson,4
Bergen,Maywood Provisional - Provisiona,President,,Libertarian,Gary Johnson,2
Bergen,Midland Park 1 - Election Day,President,,Libertarian,Gary Johnson,20
Bergen,Midland Park 2 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,Midland Park 3 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Midland Park 4 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Midland Park 5 - Election Day,President,,Libertarian,Gary Johnson,13
Bergen,Midland Park Mail-In Ballot - Mail-,President,,Libertarian,Gary Johnson,7
Bergen,Midland Park Provisional - Provisio,President,,Libertarian,Gary Johnson,1
Bergen,Montvale 1 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Montvale 2 - Election Day,President,,Libertarian,Gary Johnson,23
Bergen,Montvale 3 - Election Day,President,,Libertarian,Gary Johnson,40
Bergen,Montvale 4 - Election Day,President,,Libertarian,Gary Johnson,25
Bergen,Montvale Mail-In Ballot - Mail-In Ba,President,,Libertarian,Gary Johnson,6
Bergen,Montvale Provisional - Provisional,President,,Libertarian,Gary Johnson,2
Bergen,Moonachie 1 - Election Day,President,,Libertarian,Gary Johnson,6
Bergen,Moonachie 2 - Election Day,President,,Libertarian,Gary Johnson,7
Bergen,Moonachie 3 - Election Day,President,,Libertarian,Gary Johnson,4
Bergen,Moonachie Mail-In Ballot - Mail-In,President,,Libertarian,Gary Johnson,0
Bergen,Moonachie Provisional - Provision,President,,Libertarian,Gary Johnson,0
Bergen,New Milford 1 - Election Day,President,,Libertarian,Gary Johnson,24
Bergen,New Milford 2 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,New Milford 3 - Election Day,President,,Libertarian,Gary Johnson,22
Bergen,New Milford 4 - Election Day,President,,Libertarian,Gary Johnson,13
Bergen,New Milford 5 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,New Milford 6 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,New Milford 7 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,New Milford 8 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,New Milford 9 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,New Milford Mail-In Ballot - Mail-In,President,,Libertarian,Gary Johnson,4
Bergen,New Milford Provisional - Provision,President,,Libertarian,Gary Johnson,0
Bergen,North Arlington 1 - Election Day,President,,Libertarian,Gary Johnson,7
Bergen,North Arlington 2 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,North Arlington 3 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,North Arlington 4 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,North Arlington 5 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,North Arlington 6 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,North Arlington 7 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,North Arlington 8 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,North Arlington 9 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,North Arlington 10 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,North Arlington Mail-In Ballot - Ma,President,,Libertarian,Gary Johnson,9
Bergen,North Arlington Provisional - Provi,President,,Libertarian,Gary Johnson,1
Bergen,Northvale 1 - Election Day,President,,Libertarian,Gary Johnson,20
Bergen,Northvale 2 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Northvale 3 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Northvale Mail-In Ballot - Mail-In B,President,,Libertarian,Gary Johnson,3
Bergen,Northvale Provisional - Provisiona,President,,Libertarian,Gary Johnson,0
Bergen,Norwood 1 - Election Day,President,,Libertarian,Gary Johnson,19
Bergen,Norwood 2 - Election Day,President,,Libertarian,Gary Johnson,28
Bergen,Norwood Mail-In Ballot - Mail-In Ba,President,,Libertarian,Gary Johnson,5
Bergen,Norwood Provisional - Provisional,President,,Libertarian,Gary Johnson,0
Bergen,Oakland 1 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Oakland 2 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Oakland 3 - Election Day,President,,Libertarian,Gary Johnson,21
Bergen,Oakland 4 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Oakland 5 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,Oakland 6 - Election Day,President,,Libertarian,Gary Johnson,29
Bergen,Oakland 7 - Election Day,President,,Libertarian,Gary Johnson,23
Bergen,Oakland 8 - Election Day,President,,Libertarian,Gary Johnson,22
Bergen,Oakland Mail-In Ballot - Mail-In Ba,President,,Libertarian,Gary Johnson,19
Bergen,Oakland Provisional - Provisional,President,,Libertarian,Gary Johnson,1
Bergen,Old Tappan 1 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Old Tappan 2 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Old Tappan 3 - Election Day,President,,Libertarian,Gary Johnson,23
Bergen,Old Tappan Mail-In Ballot - Mail-In,President,,Libertarian,Gary Johnson,6
Bergen,Old Tappan Provisional - Provision,President,,Libertarian,Gary Johnson,0
Bergen,Oradell 1 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Oradell 2 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,Oradell 3 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Oradell 4 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,Oradell 5 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Oradell 6 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Oradell Mail-In Ballot - Mail-In Ball,President,,Libertarian,Gary Johnson,11
Bergen,Oradell Provisional - Provisional,President,,Libertarian,Gary Johnson,1
Bergen,Palisades Park 1 - Election Day,President,,Libertarian,Gary Johnson,3
Bergen,Palisades Park 2 - Election Day,President,,Libertarian,Gary Johnson,4
Bergen,Palisades Park 3 - Election Day,President,,Libertarian,Gary Johnson,2
Bergen,Palisades Park 4 - Election Day,President,,Libertarian,Gary Johnson,0
Bergen,Palisades Park 5 - Election Day,President,,Libertarian,Gary Johnson,3
Bergen,Palisades Park 6 - Election Day,President,,Libertarian,Gary Johnson,4
Bergen,Palisades Park 7 - Election Day,President,,Libertarian,Gary Johnson,6
Bergen,Palisades Park 8 - Election Day,President,,Libertarian,Gary Johnson,6
Bergen,Palisades Park 9 - Election Day,President,,Libertarian,Gary Johnson,7
Bergen,Palisades Park Mail-In Ballot - Ma,President,,Libertarian,Gary Johnson,5
Bergen,Palisades Park Provisional - Provi,President,,Libertarian,Gary Johnson,3
Bergen,Paramus 1 - Election Day,President,,Libertarian,Gary Johnson,19
Bergen,Paramus 2 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Paramus 3 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Paramus 4 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Paramus 5 - Election Day,President,,Libertarian,Gary Johnson,4
Bergen,Paramus 6 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Paramus 7 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Paramus 8 - Election Day,President,,Libertarian,Gary Johnson,7
Bergen,Paramus 9 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Paramus 10 - Election Day,President,,Libertarian,Gary Johnson,6
Bergen,Paramus 11 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Paramus 12 - Election Day,President,,Libertarian,Gary Johnson,6
Bergen,Paramus 13 - Election Day,President,,Libertarian,Gary Johnson,7
Bergen,Paramus 14 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,Paramus 15 - Election Day,President,,Libertarian,Gary Johnson,20
Bergen,Paramus 16 - Election Day,President,,Libertarian,Gary Johnson,13
Bergen,Paramus 17 - Election Day,President,,Libertarian,Gary Johnson,6
Bergen,Paramus 18 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Paramus 19 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Paramus 20 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Paramus Mail-In Ballot - Mail-In Ba,President,,Libertarian,Gary Johnson,15
Bergen,Paramus Provisional - Provisional,President,,Libertarian,Gary Johnson,1
Bergen,Park Ridge 1 - Election Day,President,,Libertarian,Gary Johnson,20
Bergen,Park Ridge 2 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,Park Ridge 3 - Election Day,President,,Libertarian,Gary Johnson,25
Bergen,Park Ridge 4 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Park Ridge 5 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,Park Ridge 6 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Park Ridge Mail-In Ballot - Mail-In,President,,Libertarian,Gary Johnson,6
Bergen,Park Ridge Provisional - Provision,President,,Libertarian,Gary Johnson,1
Bergen,Ramsey 1 - Election Day,President,,Libertarian,Gary Johnson,20
Bergen,Ramsey 2 - Election Day,President,,Libertarian,Gary Johnson,23
Bergen,Ramsey 3 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Ramsey 4 - Election Day,President,,Libertarian,Gary Johnson,19
Bergen,Ramsey 5 - Election Day,President,,Libertarian,Gary Johnson,38
Bergen,Ramsey 6 - Election Day,President,,Libertarian,Gary Johnson,22
Bergen,Ramsey 7 - Election Day,President,,Libertarian,Gary Johnson,21
Bergen,Ramsey 8 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Ramsey Mail-In Ballot - Mail-In Ba,President,,Libertarian,Gary Johnson,17
Bergen,Ramsey Provisional - Provisional,President,,Libertarian,Gary Johnson,4
Bergen,Ridgefield 1 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Ridgefield 2 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Ridgefield 3 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Ridgefield 4 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,Ridgefield 5 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,Ridgefield Mail-In Ballot - Mail-In B,President,,Libertarian,Gary Johnson,4
Bergen,Ridgefield Provisional - Provisiona,President,,Libertarian,Gary Johnson,1
Bergen,Ridgefield Park 1 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Ridgefield Park 2 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Ridgefield Park 3 - Election Day,President,,Libertarian,Gary Johnson,7
Bergen,Ridgefield Park 4 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Ridgefield Park 5 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Ridgefield Park 6 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Ridgefield Park 7 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Ridgefield Park 8 - Election Day,President,,Libertarian,Gary Johnson,13
Bergen,Ridgefield Park Mail-In Ballot - Ma,President,,Libertarian,Gary Johnson,3
Bergen,Ridgefield Park Provisional - Provi,President,,Libertarian,Gary Johnson,1
Bergen,Ridgewood 1 - Election Day,President,,Libertarian,Gary Johnson,22
Bergen,Ridgewood 2 - Election Day,President,,Libertarian,Gary Johnson,19
Bergen,Ridgewood 3 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Ridgewood 4 - Election Day,President,,Libertarian,Gary Johnson,30
Bergen,Ridgewood 5 - Election Day,President,,Libertarian,Gary Johnson,22
Bergen,Ridgewood 6 - Election Day,President,,Libertarian,Gary Johnson,30
Bergen,Ridgewood 7 - Election Day,President,,Libertarian,Gary Johnson,19
Bergen,Ridgewood 8 - Election Day,President,,Libertarian,Gary Johnson,20
Bergen,Ridgewood 9 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Ridgewood 10 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Ridgewood 11 - Election Day,President,,Libertarian,Gary Johnson,20
Bergen,Ridgewood 12 - Election Day,President,,Libertarian,Gary Johnson,29
Bergen,Ridgewood 13 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Ridgewood 14 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Ridgewood 15 - Election Day,President,,Libertarian,Gary Johnson,5
Bergen,Ridgewood 16 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Ridgewood 17 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,Ridgewood 18 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Ridgewood 19 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Ridgewood Mail-In Ballot - Mail-In,President,,Libertarian,Gary Johnson,37
Bergen,Ridgewood Provisional - Provision,President,,Libertarian,Gary Johnson,3
Bergen,River Edge 1 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,River Edge 2 - Election Day,President,,Libertarian,Gary Johnson,24
Bergen,River Edge 3 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,River Edge 4 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,River Edge 5 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,River Edge 6 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,River Edge 7 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,River Edge 8 - Election Day,President,,Libertarian,Gary Johnson,6
Bergen,River Edge Mail-In Ballot - Mail-In,President,,Libertarian,Gary Johnson,16
Bergen,River Edge Provisional - Provision,President,,Libertarian,Gary Johnson,0
Bergen,River Vale 1 - Election Day,President,,Libertarian,Gary Johnson,21
Bergen,River Vale 2 - Election Day,President,,Libertarian,Gary Johnson,45
Bergen,River Vale 3 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,River Vale 4 - Election Day,President,,Libertarian,Gary Johnson,23
Bergen,River Vale 5 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,River Vale Mail-In Ballot - Mail-In B,President,,Libertarian,Gary Johnson,13
Bergen,River Vale Provisional - Provisiona,President,,Libertarian,Gary Johnson,1
Bergen,Rochelle Park 1 - Election Day,President,,Libertarian,Gary Johnson,13
Bergen,Rochelle Park 2 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Rochelle Park 3 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Rochelle Park 4 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Rochelle Park Mail-In Ballot - Mail,President,,Libertarian,Gary Johnson,2
Bergen,Rochelle Park Provisional - Provis,President,,Libertarian,Gary Johnson,0
Bergen,Rockleigh 1 - Election Day,President,,Libertarian,Gary Johnson,4
Bergen,Rockleigh Mail-In Ballot - Mail-In B,President,,Libertarian,Gary Johnson,1
Bergen,Rockleigh Provisional - Provisiona,President,,Libertarian,Gary Johnson,0
Bergen,Rutherford 1 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Rutherford 2 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Rutherford 3 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Rutherford 4 - Election Day,President,,Libertarian,Gary Johnson,5
Bergen,Rutherford 5 - Election Day,President,,Libertarian,Gary Johnson,13
Bergen,Rutherford 6 - Election Day,President,,Libertarian,Gary Johnson,19
Bergen,Rutherford 7 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Rutherford 8 - Election Day,President,,Libertarian,Gary Johnson,20
Bergen,Rutherford 9 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Rutherford 10 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Rutherford 11 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Rutherford 12 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Rutherford Mail-In Ballot - Mail-In,President,,Libertarian,Gary Johnson,18
Bergen,Rutherford Provisional - Provisiona,President,,Libertarian,Gary Johnson,1
Bergen,Saddle Brook 1 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Saddle Brook 2 - Election Day,President,,Libertarian,Gary Johnson,5
Bergen,Saddle Brook 3 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Saddle Brook 4 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Saddle Brook 5 - Election Day,President,,Libertarian,Gary Johnson,5
Bergen,Saddle Brook 6 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Saddle Brook 7 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Saddle Brook 8 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Saddle Brook 9 - Election Day,President,,Libertarian,Gary Johnson,6
Bergen,Saddle Brook 10 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,Saddle Brook 11 - Election Day,President,,Libertarian,Gary Johnson,13
Bergen,Saddle Brook Mail-In Ballot - Mail-,President,,Libertarian,Gary Johnson,11
Bergen,Saddle Brook Provisional - Provisi,President,,Libertarian,Gary Johnson,0
Bergen,Saddle River 1 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Saddle River 2 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Saddle River Mail-In Ballot - Mail-I,President,,Libertarian,Gary Johnson,6
Bergen,Saddle River Provisional - Provisio,President,,Libertarian,Gary Johnson,1
Bergen,South Hackensack 1 - Election Da,President,,Libertarian,Gary Johnson,9
Bergen,South Hackensack Mail-In Ballot -,President,,Libertarian,Gary Johnson,0
Bergen,South Hackensack Provisional - P,President,,Libertarian,Gary Johnson,0
Bergen,Teaneck 1 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Teaneck 2 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Teaneck 3 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Teaneck 4 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,Teaneck 5 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Teaneck 6 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Teaneck 7 - Election Day,President,,Libertarian,Gary Johnson,13
Bergen,Teaneck 8 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Teaneck 9 - Election Day,President,,Libertarian,Gary Johnson,27
Bergen,Teaneck 10 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Teaneck 11 - Election Day,President,,Libertarian,Gary Johnson,27
Bergen,Teaneck 12 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Teaneck 13 - Election Day,President,,Libertarian,Gary Johnson,3
Bergen,Teaneck 14 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Teaneck 15 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,Teaneck 16 - Election Day,President,,Libertarian,Gary Johnson,2
Bergen,Teaneck 17 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Teaneck 18 - Election Day,President,,Libertarian,Gary Johnson,21
Bergen,Teaneck 19 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Teaneck 20 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Teaneck 21 - Election Day,President,,Libertarian,Gary Johnson,4
Bergen,Teaneck 22 - Election Day,President,,Libertarian,Gary Johnson,2
Bergen,Teaneck 23 - Election Day,President,,Libertarian,Gary Johnson,4
Bergen,Teaneck Mail-In Ballot - Mail-In Ba,President,,Libertarian,Gary Johnson,18
Bergen,Teaneck Provisional - Provisional,President,,Libertarian,Gary Johnson,2
Bergen,Tenafly 1 - Election Day,President,,Libertarian,Gary Johnson,5
Bergen,Tenafly 2 - Election Day,President,,Libertarian,Gary Johnson,2
Bergen,Tenafly 3 - Election Day,President,,Libertarian,Gary Johnson,6
Bergen,Tenafly 4 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,Tenafly 5 - Election Day,President,,Libertarian,Gary Johnson,7
Bergen,Tenafly 6 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Tenafly 7 - Election Day,President,,Libertarian,Gary Johnson,6
Bergen,Tenafly 8 - Election Day,President,,Libertarian,Gary Johnson,5
Bergen,Tenafly 9 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Tenafly 10 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Tenafly 11 - Election Day,President,,Libertarian,Gary Johnson,22
Bergen,Tenafly 12 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Tenafly Mail-In Ballot - Mail-In Bal,President,,Libertarian,Gary Johnson,15
Bergen,Tenafly Provisional - Provisional,President,,Libertarian,Gary Johnson,1
Bergen,Teterboro 1 - Election Day,President,,Libertarian,Gary Johnson,0
Bergen,Teterboro Mail-In Ballot - Mail-In B,President,,Libertarian,Gary Johnson,0
Bergen,Teterboro Provisional - Provisiona,President,,Libertarian,Gary Johnson,0
Bergen,Upper Saddle River 1 - Election D,President,,Libertarian,Gary Johnson,19
Bergen,Upper Saddle River 2 - Election D,President,,Libertarian,Gary Johnson,16
Bergen,Upper Saddle River 3 - Election D,President,,Libertarian,Gary Johnson,16
Bergen,Upper Saddle River 4 - Election D,President,,Libertarian,Gary Johnson,12
Bergen,Upper Saddle River 5 - Election D,President,,Libertarian,Gary Johnson,9
Bergen,Upper Saddle River Mail-In Ballot,President,,Libertarian,Gary Johnson,10
Bergen,Upper Saddle River Provisional - P,President,,Libertarian,Gary Johnson,1
Bergen,Waldwick 1 - Election Day,President,,Libertarian,Gary Johnson,23
Bergen,Waldwick 2 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Waldwick 3 - Election Day,President,,Libertarian,Gary Johnson,17
Bergen,Waldwick 4 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Waldwick 5 - Election Day,President,,Libertarian,Gary Johnson,23
Bergen,Waldwick 6 - Election Day,President,,Libertarian,Gary Johnson,7
Bergen,Waldwick Mail-In Ballot - Mail-In B,President,,Libertarian,Gary Johnson,7
Bergen,Waldwick Provisional - Provisiona,President,,Libertarian,Gary Johnson,1
Bergen,Wallington 1 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Wallington 2 - Election Day,President,,Libertarian,Gary Johnson,3
Bergen,Wallington 3 - Election Day,President,,Libertarian,Gary Johnson,4
Bergen,Wallington 4 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Wallington 5 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Wallington 6 - Election Day,President,,Libertarian,Gary Johnson,4
Bergen,Wallington Mail-In Ballot - Mail-In B,President,,Libertarian,Gary Johnson,4
Bergen,Wallington Provisional - Provisiona,President,,Libertarian,Gary Johnson,1
Bergen,Washington Township 1 - Election,President,,Libertarian,Gary Johnson,26
Bergen,Washington Township 2 - Election,President,,Libertarian,Gary Johnson,13
Bergen,Washington Township 3 - Election,President,,Libertarian,Gary Johnson,9
Bergen,Washington Township 4 - Election,President,,Libertarian,Gary Johnson,17
Bergen,Washington Township 5 - Election,President,,Libertarian,Gary Johnson,15
Bergen,Washington Township 6 - Election,President,,Libertarian,Gary Johnson,21
Bergen,Washington Township Mail-In Ball,President,,Libertarian,Gary Johnson,9
Bergen,Washington Township Provisional,President,,Libertarian,Gary Johnson,1
Bergen,Westwood 1 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Westwood 2 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Westwood 3 - Election Day,President,,Libertarian,Gary Johnson,10
Bergen,Westwood 4 - Election Day,President,,Libertarian,Gary Johnson,11
Bergen,Westwood 5 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Westwood 6 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Westwood 7 - Election Day,President,,Libertarian,Gary Johnson,4
Bergen,Westwood 8 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Westwood Mail-In Ballot - Mail-In B,President,,Libertarian,Gary Johnson,9
Bergen,Westwood Provisional - Provisiona,President,,Libertarian,Gary Johnson,0
Bergen,Woodcliff Lake 1 - Election Day,President,,Libertarian,Gary Johnson,8
Bergen,Woodcliff Lake 2 - Election Day,President,,Libertarian,Gary Johnson,27
Bergen,Woodcliff Lake 3 - Election Day,President,,Libertarian,Gary Johnson,13
Bergen,Woodcliff Lake 4 - Election Day,President,,Libertarian,Gary Johnson,12
Bergen,Woodcliff Lake Mail-In Ballot - Mai,President,,Libertarian,Gary Johnson,16
Bergen,Woodcliff Lake Provisional - Provis,President,,Libertarian,Gary Johnson,1
Bergen,Wood Ridge 1 - Election Day,President,,Libertarian,Gary Johnson,20
Bergen,Wood Ridge 2 - Election Day,President,,Libertarian,Gary Johnson,9
Bergen,Wood Ridge 3 - Election Day,President,,Libertarian,Gary Johnson,15
Bergen,Wood Ridge 4 - Election Day,President,,Libertarian,Gary Johnson,25
Bergen,Wood Ridge 5 - Election Day,President,,Libertarian,Gary Johnson,18
Bergen,Wood Ridge Mail-In Ballot - Mail-In,President,,Libertarian,Gary Johnson,4
Bergen,Wood Ridge Provisional - Provisio,President,,Libertarian,Gary Johnson,2
Bergen,Wyckoff 1 - Election Day,President,,Libertarian,Gary Johnson,36
Bergen,Wyckoff 2 - Election Day,President,,Libertarian,Gary Johnson,22
Bergen,Wyckoff 3 - Election Day,President,,Libertarian,Gary Johnson,26
Bergen,Wyckoff 4 - Election Day,President,,Libertarian,Gary Johnson,24
Bergen,Wyckoff 5 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Wyckoff 6 - Election Day,President,,Libertarian,Gary Johnson,20
Bergen,Wyckoff 7 - Election Day,President,,Libertarian,Gary Johnson,16
Bergen,Wyckoff 8 - Election Day,President,,Libertarian,Gary Johnson,33
Bergen,Wyckoff 9 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Wyckoff 10 - Election Day,President,,Libertarian,Gary Johnson,14
Bergen,Wyckoff Mail-In Ballot - Mail-In Ba,President,,Libertarian,Gary Johnson,27
Bergen,Wyckoff Provisional - Provisional,President,,Libertarian,Gary Johnson,1
Bergen,Election Day Totals,President,,Libertarian,Gary Johnson,7037
Bergen,Mail-In Ballot Totals,President,,Libertarian,Gary Johnson,643
Bergen,Provisional Totals,President,,Libertarian,Gary Johnson,84
Bergen,District Totals - Absentee,President,,Libertarian,Gary Johnson,0
Bergen,District Grand Totals,President,,Libertarian,Gary Johnson,0
Bergen,Allendale,President,,Libertarian,Gary Johnson,96
Bergen,Alpine,President,,Libertarian,Gary Johnson,14
Bergen,Bergenfield,President,,Libertarian,Gary Johnson,170
Bergen,Bogota,President,,Libertarian,Gary Johnson,71
Bergen,Carlstadt,President,,Libertarian,Gary Johnson,69
Bergen,Cliffside Park,President,,Libertarian,Gary Johnson,101
Bergen,Closter,President,,Libertarian,Gary Johnson,63
Bergen,Cresskill,President,,Libertarian,Gary Johnson,94
Bergen,Demarest,President,,Libertarian,Gary Johnson,48
Bergen,Dumont,President,,Libertarian,Gary Johnson,185
Bergen,East Rutherford,President,,Libertarian,Gary Johnson,66
Bergen,Edgewater,President,,Libertarian,Gary Johnson,80
Bergen,Elmwood Park,President,,Libertarian,Gary Johnson,114
Bergen,Emerson,President,,Libertarian,Gary Johnson,81
